Bin,SOC_85_790M,SOC_85_90M,SOC_84_05M,SOC_85_05M,RED_34_60M,RED_32_80M,RED_34_05M,RED_33_05M,RED_31_05M,RED_32_05M,PSW_122_600M,PSW_112_696M,PSW_128_40M,PSW_128_05M,PSW_125_05M,PSW_124_05M,PSW_123_05M,PSW_112_05M,PSW_122_05M,PSE_111_350M,PSE_110_380M,PSE_109_380,PSE_102_480M,PSE_98_488M,PSE_111_90M,PSE_110_50M,PSE_109_30M,PSE_102_40M,PSE_100_50M,PSE_93_35M,PSE_111_05M,PSE_110_05M,PSE_109_05M,PSE_102_05M,PSE_100_05M,PSE_99_05M,PSE_98_05M,PSE_96_05M,PSE_93_05M,PSE_94_05M,PON_138_450M,PON_137_375M,PON_133_650M,PON_132_550M,PON_138_60M,PON_137_40M,PON_133_45M,PON_140_05M,PON_138_05M,PON_137_05M,PON_132_05M,PON_133_05M,MED_30_70M,MED_25_50M,MED_18_60M,MED_30_05M,MED_25_05M,MED_18_05M,MED_23_05M,IOS_65_850M,IOS_64_1000M,IOS_56_1000M,IOS_65_30M,IOS_64_65M,IOS_58_66M,IOS_52_75M,IOS_65_05M,IOS_64_05M,IOS_62_05M,IOS_57_05M,IOS_52_05M,IOS_56_05M,ION_39_270M,ION_38_340M,ION_42_80M,ION_41_60M,ION_39_25M,ION_38_25M,ION_36_17M,ION_48_05M,ION_45_05M,ION_42_05M,ION_41_05M,ION_36_05M,ION_38_05M,ASW_78_800M,ASW_76_800M,ASW_72_800M,ASW_82_40M,ASW_72_100M,ASW_82_05M,ASW_78_05M,ASW_72_05M,ASW_76_05M,ASE_70_800M,ASE_68_700M,ASE_68_50M,ASE_66_30M,ASE_70_05M,ASE_68_05M,ASE_66_05M,ASE_67_05M,ANE_152_800M,ANE_151_80M,ANE_150_40M,ANE_004_40M,ANE_152_05M,ANE_151_05M,ANE_004_05M,ANE_150_05M,ANW_149_740M,ANW_148_250M,ANW_146_640M,ANW_145_590M,ANW_142_640M,ANW_149_05M,ANW_148_05M,ANW_146_05M,ANW_145_05M,ANW_141_05M,ANW_142_05M
3_bin.19,159.6347219,10.50218657,2.482837003,10.19147711,199.5431517,76.94413557,10.12977142,7.438634722,5.171651165,4.485806117,325.3343485,305.4099101,14.3368046,14.12782919,7.794924982,6.628096455,6.039418676,3.678410932,4.384333776,284.8218928,190.495482,296.3734465,409.760098,283.6129757,55.42421937,21.1836453,4.23686121,25.22338553,34.39492491,2.992292295,3.028743195,5.138117418,5.165082964,4.482383532,4.15683002,3.07427461,3.38297444,3.20036525,1.75828269,2.669898888,115.0520575,129.4838662,322.6610183,263.4732594,180.9496642,78.436628,11.26417436,6.102567974,3.831924116,4.445019439,3.754460783,3.045092193,5.251693106,109.8512474,14.59116792,3.399690965,4.32730516,30.24719139,7.689694266,328.7860162,316.366868,221.9608684,16.17679338,7.916591001,7.287234913,10.55834541,14.0642017,6.186102643,4.302609337,3.662152863,3.092416247,5.280596667,50.13158314,71.8007843,154.4730903,68.79450578,4.690369151,6.948560024,5.375871968,3.464841588,3.807420016,7.202642932,3.485929279,4.017571076,3.909861186,259.9490097,302.9321634,123.3767239,8.291411502,144.7164837,6.400057211,2.669617679,2.660685282,1.684054845,223.3357594,321.949374,86.79076384,60.84843914,3.470819291,57.72464819,57.0003801,6.097800915,322.1526362,99.19206435,36.58794268,99.01297471,110.3981474,9.616768961,4.805870861,43.20225052,304.2235481,195.8089451,275.0390153,320.2065484,351.5825897,61.0033034,23.46269359,85.93442511,92.32076878,4.917375708,10.13230527
3_bin.25,295.3521435,0.413805595,0.413162612,0.205715266,42.43430991,30.31092408,3.831162945,2.874645658,1.699528201,1.311261765,137.580357,130.6714292,34.04860683,23.152596,10.1508181,24.81579733,28.51778252,5.675139276,9.463881603,150.9783478,91.22556723,135.3472044,132.2569266,100.1437421,20.61462873,8.137513151,3.75239683,12.08002777,12.50805915,4.149022347,8.334338792,5.357393315,1.660614257,6.030708924,1.648770644,0.856172835,0.715446975,0.637150342,0.731042265,1.517469363,116.150095,128.3712423,172.852919,151.4911188,7.323269453,171.0035603,7.180154705,6.009161321,3.494873406,4.431467551,1.233945545,1.61432893,4.076168777,5.934694027,6.721287303,0.932026771,1.826097397,4.514017502,2.648530305,109.0608466,113.0051261,70.94634652,22.67463444,32.56564157,23.1741663,4.803862575,16.59961885,10.50885998,6.644708446,9.647857184,2.738954993,6.515823958,14.42856215,15.45405879,1.598957551,2.857742889,5.075687005,3.99164053,3.473135644,0.451935859,0.752837552,0.922263118,0.918711874,1.699928682,2.709961691,87.24447385,152.402607,55.55283808,0.430954496,34.12954864,0.697342795,1.350363366,3.216935655,0.659608282,108.9449118,170.037768,22.49030789,17.14769588,19.16843619,21.09141312,18.80602115,4.622827638,96.94890906,54.38221003,16.77208933,2.17384218,19.90366599,3.95225399,1.330455202,15.51898375,115.5913649,64.90331747,141.9474303,202.6513299,121.77069,21.02237896,28.68029935,48.56720055,36.17461452,10.6099978,9.62492124
3_bin.26,74.00262999,1.833457921,1.76591621,2.350011193,31.44156368,19.05986759,5.967490041,4.605417103,3.732239919,3.529536203,290.0114666,95.73584576,4.371358703,4.721392888,4.77494177,4.41419312,5.251447384,2.252792929,2.415308172,198.7969316,101.5780351,215.2423846,280.8936514,128.5822353,4.414401475,4.834592663,2.13164327,16.71225265,4.513069573,1.967708242,1.965203502,2.737232173,2.522824812,2.52018596,1.994480617,2.467367284,2.482743147,1.977211956,1.600730478,2.007096178,67.66242892,53.55931074,181.6969587,266.6985968,16.22718713,67.5813161,3.415071304,4.073841027,3.096540748,2.355017074,2.868923392,1.837754572,2.525523512,7.956084934,3.952116934,1.539531686,1.840056446,4.951041587,3.266947203,261.2341034,185.1055994,52.44597474,5.315457827,3.961646013,4.423682419,4.139351325,4.268814582,4.178835242,3.239611736,2.909868179,1.890056415,3.290508255,82.53688561,66.51821006,32.30700888,18.91708334,4.184201606,7.148008193,3.769814171,3.000810122,3.807420016,3.903667158,2.892001462,2.27629935,3.454804963,121.1371525,115.2945446,62.32230552,2.493926018,9.510315219,3.194494139,1.762846374,2.015380046,1.709424394,104.862643,409.1706291,5.005336413,4.471396614,1.776453294,4.355492696,4.984770762,2.875264363,231.8251566,18.43380325,5.348719084,9.140627548,7.45399256,3.094689445,2.35510861,5.462235181,253.8943696,62.91902519,278.7206156,114.8861672,284.7406103,8.834627327,7.295720604,13.19432377,9.644687366,3.758822653,5.544708022
3_bin.27,205.7864957,0.281686941,0.34237151,0.417144844,383.6624514,232.9080733,38.27974397,37.19087205,18.45369056,15.20350267,280.8594703,88.55023588,50.38851614,40.74372237,49.47184159,30.74109434,19.74334091,8.280380652,29.55556769,585.3694411,365.7733695,564.7021075,362.4809546,241.5233613,26.20307315,44.67691226,14.66781972,16.77215856,23.92768263,0.095941616,18.64295824,12.58420657,9.165281838,7.436765754,4.88813958,4.251963826,4.842296748,1.223153294,0.033611139,0.087210883,54.20059341,51.34007705,461.0137962,360.8444531,54.41516753,51.20475419,8.293978248,9.963376284,16.16040998,11.65311837,11.74244356,1.197897101,1.125362808,6.246966171,15.85626356,0.336204643,0.186543654,14.17410037,2.247625556,297.3599377,179.805429,79.00499125,68.40442532,80.58652732,26.79880187,42.07186849,56.8618043,45.88057968,22.02507666,12.91758113,20.83055134,18.46836359,5.26591383,34.64682541,92.34402692,73.49160046,22.03842981,18.9368674,8.361199648,3.006308125,2.532813863,11.07730811,3.815889178,5.316229038,15.29532263,98.42351843,97.5923055,70.66653723,0.786683207,65.1964534,0.544591516,1.88267384,7.509380036,5.394049414,87.7957032,503.0973961,25.62074977,24.78724954,21.87521218,16.58573102,23.6838,1.250926703,360.0153327,103.615996,18.28672811,31.28700901,29.01974831,15.11349956,4.046438916,16.90733862,369.8787845,1175.803417,441.7901221,325.0621748,356.0925487,66.05558068,39.52220638,86.54942222,31.63457456,5.84111026,100.0795774
3_bin.3,70.80957366,0.095972984,0.114552874,0.075714646,29.85540037,12.95522595,2.582723803,1.958625665,1.039006493,1.02760799,1169.628759,352.5559507,3.73912878,4.331645742,1.458318889,1.240534612,1.803013881,0.618582988,0.410400553,753.1704897,353.3083346,756.8374246,1131.162285,534.786417,2.235377768,2.577462402,0.546123482,12.7974011,2.536699558,0.269722657,0.3116489,0.654111151,0.682242507,0.618960628,0.252634212,0.301647391,0.388520874,0.198744143,0.113437593,0.224256556,146.9108068,84.67970302,544.5696519,1117.135498,11.44467448,65.90782218,1.571783297,1.548583978,0.565956807,0.593271565,0.295784006,0.367131336,0.545233919,5.008540544,1.465240632,0.349185517,0.380701334,2.236367548,0.707980726,1142.458922,773.2033813,195.3933755,3.36149711,1.651132574,1.679444613,2.241187247,2.163264079,1.451957384,1.078572657,0.91515044,0.383039602,1.106557781,85.15001447,69.83906231,25.77196919,14.2437303,1.595566205,4.59533935,2.651564338,0.413449837,0.80054211,1.442848745,0.657331876,0.71985535,1.32894529,450.9457171,382.2348309,214.4445342,0.15045157,6.430802427,0.106261759,0.397504575,0.47267581,0.190875657,330.7991205,1561.619502,2.2646198,1.919983932,0.606183114,1.531561076,3.518455366,0.76922657,1023.491303,26.9330046,2.773350281,6.049458936,4.568393925,0.992365661,0.434789282,2.900249805,1094.992353,122.8802677,1185.157943,210.2117465,1206.530905,5.596070789,4.219052568,9.173999785,12.22929801,1.749052525,2.973193522
3_bin.5,150.836418,21.97282779,25.06648555,20.40295432,649.2191824,190.440937,71.52403498,61.5022268,95.60321065,40.12596884,3336.010348,1550.034515,241.9416631,183.6112941,183.5606272,130.446724,254.4757523,181.7411205,82.59815718,370.0659293,339.240356,1098.356135,784.1726087,304.6540655,131.7714494,56.32461964,84.07835264,60.12457162,279.0691748,106.7721576,40.98939467,54.7669427,82.18977123,46.32042669,120.1175952,97.90535058,137.3895096,329.7442996,150.1724667,412.186042,212.8000182,326.3115516,423.8094818,401.9113141,76.9409073,100.3872366,61.7198902,67.89680421,133.8001198,56.90437996,140.1544384,70.14725984,70.76481986,73.08082152,114.3858546,63.71272698,73.92966099,93.80786041,70.83645705,1214.708017,744.8915796,2949.415535,215.6703892,30.67729271,57.60368476,124.1082434,32.74349945,36.41101552,46.83224778,34.01567653,130.9433451,56.12049324,740.2334518,653.3281975,100.6770807,144.429101,72.7655253,79.64942538,50.4595974,102.5311612,141.6884996,166.0421635,218.9510369,43.25698349,33.00629197,777.0271904,1285.432557,228.4034062,36.1555522,90.76034565,33.80673596,116.1980764,61.49991809,120.2951544,295.3597881,178.3048595,44.55507792,32.11843101,20.77019088,49.39191759,25.28166283,14.39872647,1820.250185,205.946018,79.35355127,43.79854893,116.9749782,58.7503416,110.5930017,49.72487116,1421.090864,635.6315699,951.5994463,1233.441193,1441.937096,57.90674635,67.59080924,70.1026423,31.76703379,69.17994821,165.4264119
3_bin.6,313.0670642,31.40435471,9.625015609,23.49725477,36.00336937,23.09768778,30.93136741,26.20783836,13.62106824,14.3100782,215.7910834,158.2338501,21.53963527,22.52455786,25.60861556,26.68085348,12.3126869,13.52107327,26.07052693,265.9738777,175.8719545,276.2391756,261.1685045,180.791547,44.36160404,33.76543044,16.66205128,23.48761164,31.4285797,7.394745327,20.42813155,24.80790869,18.9751765,25.18707845,21.80299728,16.51835565,12.87804556,12.68309132,7.375544235,14.90807751,75.86377726,101.44875,228.7000304,268.5009085,70.021815,128.8670313,26.00393614,22.54050013,15.60166281,17.64004158,13.0816374,12.6440032,22.01218377,38.31960034,24.61783496,11.20509065,9.857626533,24.26266613,23.75147386,206.8677597,209.1530567,80.92913648,37.46890844,21.26369271,15.53802632,26.07437544,36.82524243,24.50496497,17.30778145,10.66848259,29.26481717,13.08483131,86.74043315,127.2458215,25.60153515,36.74330111,15.63164476,19.67977836,25.06790922,10.36373595,11.75171965,10.93084808,8.841631316,34.29040688,21.46914512,182.1771879,198.7790842,71.39940829,25.00046082,47.19732904,18.22167793,8.398292302,10.18513614,6.395542575,147.2527476,373.9406915,33.37733591,68.52103267,8.993821001,27.95006254,65.94034371,19.96254972,237.3913504,61.90787473,33.17879822,69.7634328,67.52639624,28.20641645,18.22636669,35.00889775,200.6881232,97.83408951,202.0186842,303.6724014,215.5753188,43.3211397,35.37754933,56.9979324,133.6165881,10.77229882,28.85554463
3_bin.7,34.53483905,0.872481675,0.649991025,0.544288307,4.785137486,4.774917713,3.26212978,4.529465697,4.259780487,2.593648596,12.0848226,13.92187492,2.017710676,1.817473738,2.154943661,3.830512226,2.472365838,2.369316701,1.347818209,14.06870181,5.977705735,12.2208518,9.060084635,9.698404717,1.989611445,1.224799366,1.370593772,2.231495335,2.189402653,1.502481915,0.918305254,1.429009872,2.534277324,1.764499701,1.273143461,2.001349159,2.177138313,1.532960341,2.873752353,1.460159355,4.754102199,4.955687166,10.78056838,9.514464327,2.093006637,6.793169389,1.997031639,3.433104164,2.672974348,1.413913704,2.393491432,1.717125704,3.190708893,2.591097161,1.804292236,2.282037693,2.672523362,1.762331652,2.563231422,17.36927852,13.9336056,8.03563733,4.333210728,3.276801252,2.530917608,2.045833245,1.970222115,3.624798872,2.353780402,3.324012531,1.835336472,2.053565371,7.605624255,6.448171391,2.617658742,1.78811984,4.164935714,4.20581306,3.089450433,2.540077458,3.23049302,2.90599888,2.567217405,2.70432145,3.461596846,9.68330402,13.82999378,4.282147462,0.456454762,1.938050047,0.46932277,1.763998561,1.526263339,1.827815624,12.25990458,30.39320105,1.88753427,0.877392275,0.957685129,1.757772276,0.871720995,0.754290132,12.36407823,2.236870254,1.958889896,1.546749905,2.648426145,1.078408926,1.77394027,1.638376411,10.02277362,8.790245223,11.37564506,17.61606308,12.44014994,2.473695652,3.094853608,3.017000121,1.930593214,6.096648043,3.790004929
30_bin.1,26.33088349,139.9896848,67.0739253,137.5835124,2.770075612,1.230952853,1.967088785,2.501793299,1.98741045,2.114664376,21.09116371,8.146817069,3.853889987,3.564267941,3.582641681,4.572450622,1.553913279,2.156409068,3.964962719,32.382259,25.79672614,45.7160064,43.60800388,13.52597239,8.996299744,6.757931447,4.30204369,11.49145215,12.0766233,12.93582622,4.18608013,5.076794498,4.276695238,4.741053646,5.903662627,2.949641856,2.823883426,3.457563553,20.49649248,4.817778348,5.878242031,9.138551757,24.74395895,23.19405293,9.512437199,17.09331648,35.51805002,2.572779731,1.980848826,2.574858822,2.496925103,19.47789078,6.31380878,5.981915668,8.879567336,4.78345216,3.260072421,8.566810888,4.955865079,17.58419069,14.82744198,7.554903752,4.187058679,2.171132118,2.411602921,6.375923911,4.326528159,4.610601517,2.188295427,1.580573387,4.028570951,1.912886707,14.58092509,22.59279151,2.993654456,2.154240813,1.140190559,1.651805639,1.859946152,2.637941914,2.249568052,1.87352822,1.37547989,2.096335513,1.383280362,16.78305616,9.936087297,5.860949591,338.8233098,6.578873949,264.6205599,3.271059383,1.387885783,1.418278614,9.953168023,36.45392149,12.15310849,42.57738746,1.961675912,12.1968629,43.69479565,42.71074517,17.01829675,7.800368066,8.173576741,28.44527859,43.60962112,6.245307012,11.02915478,10.67591954,18.4039857,5.286358163,19.72753056,27.85365342,24.97021134,6.640089763,5.592889826,6.947710238,39.86857117,2.515665873,4.174386768
30_bin.10,0.986868763,2.088970411,3.001542712,3.818589616,2.63049324,3.732661825,11.87366185,11.80468982,9.882982997,5.487936223,2.993516006,2.059171508,8.041630759,8.60068961,9.961351468,9.907259964,9.452266378,6.004570681,11.40151044,1.887346553,4.213282555,2.002680289,1.837685286,2.08787683,6.632559947,8.161739952,11.72579967,10.11361611,8.097030416,30.13290837,12.94855795,14.17488596,12.21655828,18.33786338,13.44279936,9.748448925,10.50190875,12.65094154,18.15421626,15.30177235,2.063823283,2.24629752,1.899114009,2.376860127,4.22207369,3.151800211,19.11654856,10.06825393,9.75644649,9.763382807,11.16176331,31.35301607,12.40080025,7.92409608,8.07301286,11.66720977,25.5184104,7.842233497,37.57842273,2.410362204,2.206658555,2.31890378,5.975117071,6.458447949,8.326718931,5.020751663,6.553476186,6.828020644,7.974428888,5.188437665,7.199369819,6.949869103,1.905580391,2.078281707,2.777684599,4.318478104,12.65418862,4.786756048,15.52284814,9.127784838,8.324445328,8.501931853,9.245346957,20.43805528,12.19369563,2.872223119,1.974985292,3.88038068,15.11528269,4.402784874,16.97974362,13.31582716,5.628267321,7.650731229,2.404245295,2.697564591,3.869866579,9.174072362,8.400266701,4.142260827,11.23239689,23.53235846,3.008470075,11.246235,7.09675066,10.35401613,7.821045224,18.2712874,19.47421193,8.071283434,2.657422244,2.406590386,2.69483915,1.855177429,2.290944062,7.387200713,6.784871371,5.770430051,12.10511748,15.03701722,5.954074681
30_bin.13,11.6002317,49.59559764,74.9446087,125.9220283,0.129430926,0.079606532,0.100561895,0.108173215,0.230890332,0.147771727,0.311034354,0.085961619,0.164838825,0.169630882,0.141621519,0.163362583,0.127092144,0.306414364,0.16146907,0.580000751,0.468142506,0.633189707,0.795437069,0.169756158,0.363170618,0.168241671,0.251921477,0.253102491,0.365198807,0.838131478,0.114977264,0.172819139,0.194692706,0.301165917,0.412192661,0.747796527,0.585150341,0.755520016,0.726840873,0.801094253,0.243621635,0.215007058,0.378016579,0.240214587,0.240402772,0.247984281,0.539738281,0.180258453,0.317224198,0.124978528,0.67867005,1.553490023,0.562681404,0.236108207,0.582511566,0.282983059,0.604046116,0.432753491,0.635476675,0.230354957,0.19087131,0.139255318,0.10796818,0.095154556,0.162701846,0.15843671,0.127367894,0.122270095,0.153803682,0.117883786,0.292825642,0.185284094,0.131491308,0.160544513,0.057245022,0.128704643,0.267971053,0.082991855,0.13835489,0.306788576,0.366728788,0.355274314,0.345487423,0.179963838,0.092822414,0.303160531,0.112128197,0.258422855,74.43782659,0.217421475,87.42907625,0.926358487,0.316487281,0.483229511,0.18628535,0.455994014,0.090584792,0.282674499,0.063144074,0.076021797,0.333253499,2.076164917,0.17820206,0.386395941,0.180275816,0.656232251,0.303053738,0.600868803,1.176829656,0.16177864,0.203750156,0.117022366,0.301991254,0.394753166,0.312891889,0.188794776,0.224839792,0.24424171,1.322936516,0.272803849,0.169128009
30_bin.17,6.990204413,12.78434935,10.9301461,11.79291331,4.268682711,4.799979029,13.43605033,12.7759472,10.55665669,15.90499374,8.513237867,8.578578837,18.92725288,25.5859914,16.21183637,13.88071445,17.68444818,8.595426406,17.81766335,7.09663736,14.87833921,7.216329483,6.683645873,5.248810832,7.61719063,24.60366199,16.26743302,11.70861109,11.50555262,14.88543227,10.5083168,34.70133985,40.91655364,23.25444317,25.42464167,12.1200838,13.72852723,25.99748758,11.00344651,10.1750183,11.60335046,13.67324608,6.147607509,6.01941232,8.624449459,12.01683827,8.434637316,20.96405803,15.41961938,16.14331078,17.70348932,11.90659369,11.21437124,4.562219869,9.347070209,14.88646659,5.520169338,7.832268778,9.762457113,5.706111058,5.472420108,5.698569812,8.239815476,7.367106946,6.25317429,5.379157036,8.86798964,8.150066052,18.02423404,19.47409115,7.953617684,6.927566388,11.64011154,9.841598559,4.321999175,5.795457594,4.544999233,3.821641084,6.625344996,9.110191228,13.17242101,11.91691557,9.533900123,7.13289102,6.266644912,3.258975708,4.170404427,6.904735653,17.73926007,9.313511297,19.0562755,21.17374367,7.87244986,18.48594493,3.427359365,6.019120991,5.201252359,10.86277716,4.992591485,4.338804984,12.58821244,23.37552586,6.918432925,8.194310803,14.73593837,9.936731681,20.81659185,38.1630563,11.14799718,17.20295232,5.560500703,7.392760742,6.32642824,7.276129339,7.658658369,10.24655407,12.54143134,7.490664831,11.07027978,24.48673536,9.874769435
30_bin.21,0.25472071,0.436240838,0.046335994,0.022857252,0.479655786,0.998030038,4.743578192,2.395921641,1.008318537,0.84586575,0.436965337,0.056656522,3.323901868,4.228655563,2.344410288,2.142432204,5.317535299,0.73510676,3.828162535,0.141986327,1.722942198,0.074065768,0.077569218,0.10656226,0.79052225,4.658275391,1.721169814,1.223578315,1.285356586,0.009051096,1.649016025,3.041988504,2.91057415,2.030560388,1.125219482,1.067506636,0.585150341,0.434022137,0.002100696,0.089702622,0.085267572,0.072170201,0.090311128,0.12642873,2.058448738,0.076795132,2.075539025,0.752169361,1.67984632,1.904793222,0.965380926,1.960481333,0.006542807,0.42804133,1.763964512,0.002596175,0.01142104,1.238472162,0.558707681,0.11324713,0.100091053,0.171950045,1.144199369,1.949998291,0.981634472,0.910626527,0.901525877,1.468514793,1.793078371,0.967887923,1.42419744,1.333016118,0.039656109,0.054980998,0.89770603,1.871840335,0.858207948,0.52338412,3.207836576,1.036923395,0.940674248,1.274637233,1.882712361,2.417352088,3.373302355,0.044582431,0.050967362,0.272555355,45.59830071,0.357995705,18.36336028,0.353721462,0.608313216,0.31651533,0.058214172,0.198397396,0.676226005,2.54039939,3.677089934,0.409776026,3.215019285,2.169517656,0.209649483,4.600526677,4.460216847,1.676131397,1.193391738,14.70622811,1.460891987,3.794444471,0.093927377,0.339195262,0.13079876,0.250172788,0.185217613,3.077193482,2.324446673,1.627106646,1.384198908,0.207192797,1.379930801
30_bin.3,5.411771158,25.62727961,341.4370675,57.11598632,4.730573468,7.26630732,12.5506151,13.43419272,8.361737204,5.885391214,7.322203876,6.27910553,14.69360763,13.80674216,15.36019345,16.59661739,10.91128419,8.970891894,13.57237238,5.517374346,8.912485181,7.577944705,6.71467356,3.982454678,10.52255557,13.26417335,16.74308896,15.80767333,12.92517347,33.51801823,15.02873871,18.59199449,17.55833715,17.04636046,22.70716183,16.08665668,15.02912454,14.44110018,21.80732689,27.67201316,8.199608185,8.021417181,5.080646038,5.304387612,8.030955114,9.522596374,25.1011012,11.20715961,11.36599881,12.70414262,10.72443849,48.02602344,17.27519148,15.45518624,11.29026905,10.30811224,24.06032429,11.33984971,22.518905,5.186203781,4.427283303,5.596852884,9.428782139,6.453087129,10.08570667,11.60433534,9.130685921,9.059449887,9.600075402,7.814454098,11.3151969,8.938241923,7.02747993,7.237698515,5.754425753,7.479863984,10.58748376,7.596431928,13.20504714,10.22298707,9.172691996,9.292235939,8.688943991,17.10142845,9.809744366,5.023325416,5.429298278,5.961896018,297.528179,9.703370494,499.385993,8.179376739,5.800896747,6.037952737,6.179434336,6.436715509,6.486292431,11.45015274,4.958914645,6.89387903,11.93047527,75.9555226,7.103623301,10.20930526,9.804107115,13.69345734,16.93712754,11.02070824,22.19744213,9.702306271,6.832132881,5.150680058,6.80345901,6.892747664,7.849270669,8.721673187,8.811735967,8.970172171,13.96451386,15.37715873,9.546122963
30_bin.32,3.032985945,2.561356919,1.459583806,1.500007144,7.703677984,22.10113194,189.7087895,151.0926647,47.93458647,42.42577251,17.31323424,1.910692348,248.2243176,302.6073579,242.3909719,90.92489082,163.4421916,58.05760986,243.1679342,2.644160466,126.0399625,3.585654557,3.401762786,1.682692424,40.34011561,367.9458808,178.6616547,48.68254185,138.90086,3.649401855,86.70798575,353.4318641,308.6746508,174.1755207,112.9058857,117.6659641,48.28556375,19.70489727,3.951409486,25.8455681,1.557438312,1.744113201,3.536325746,2.656408097,137.1557917,2.673430534,82.35751937,30.24245219,163.3596474,202.6925853,72.35820384,138.4462756,1.980289593,16.4544571,92.16229149,2.178190699,1.650974784,67.0981441,6.209758653,2.309984066,2.227607845,7.15651245,21.40008324,40.68192311,50.64546914,28.38170617,20.75897664,43.9064271,73.36046263,46.54082875,97.28910111,59.73010188,1.243949521,1.948526553,19.49973619,128.2847905,56.81336614,22.46268268,312.5665182,72.4922712,65.24492733,52.31668043,120.0471748,268.3771526,348.6885294,2.149987736,1.458940748,17.02764342,259.5136574,13.3770437,129.1279616,17.6952906,43.40945029,6.664943027,2.67348584,3.734350981,13.85947317,137.1999225,309.7679907,10.70238563,184.290939,165.4882676,3.258302375,194.5941279,196.2640277,281.722953,56.06870616,487.5340481,130.3556239,147.4082849,2.254257042,9.200671491,2.773703108,4.551845146,3.046200347,69.88149875,103.8296934,60.61587255,32.7654452,6.721679646,65.20269129
30_bin.36,1.238805641,53.05810349,104.6279612,53.19453907,1.20802198,5.136095496,13.60038318,20.55291091,16.21054715,17.54916653,5.198066821,0.834218438,26.33665372,28.09410516,26.61336283,37.12414692,12.08392104,13.69801678,32.97781492,0.855936443,10.08284145,1.183600026,0.970320397,0.747174913,21.84502574,27.85947481,35.51211986,36.72532121,30.59972162,41.25127454,32.75490455,36.55403535,42.51336104,38.55108508,51.7019238,23.18530487,24.20437665,27.27324961,85.59496593,47.77412168,0.77436877,0.608936075,1.211459276,0.920120203,11.4807349,0.596762172,87.32311155,26.38819873,17.02015965,24.86470393,21.4506916,95.06813491,46.49972953,20.88872156,37.84234113,46.97388964,30.55128203,34.78540892,44.9695709,0.751549134,0.719258959,1.982269185,14.81534096,8.313291684,12.73593896,31.41815341,17.68423607,17.40183661,13.84622516,12.03035053,36.7880699,13.98551788,0.350643489,0.294698147,4.202305038,5.971645503,10.64177855,8.656585952,14.25768538,20.29972725,16.76517052,14.63875184,12.00148258,15.78331494,10.73570454,1.348618539,0.633269478,5.685302807,325.0021656,10.78298058,290.1123132,13.26167436,9.360351104,9.217602918,1.257426111,0.953587483,24.90028468,73.65689791,7.857227661,26.27387463,75.69940934,47.79286829,0.929446039,10.91870406,20.51281252,51.58591601,101.2688888,17.09966494,46.90216912,26.57287702,0.771649526,1.612873472,0.813645225,1.016936139,1.069946403,11.57295839,12.24384926,8.516831442,72.51149159,25.59694343,14.81215415
30_bin.38,10.96273396,177.1013161,106.157049,233.5296837,15.74235366,20.48836257,57.36197682,69.46791826,40.73606891,43.29541762,24.19392105,11.17305679,58.28200061,56.92529688,80.12141772,78.41574139,32.53728339,29.49058432,68.46737093,18.71674478,37.59806539,22.40271656,23.11985794,13.30913058,57.18215301,69.03696031,76.16837059,68.3226961,67.83209805,95.91627316,69.58696341,96.64306422,81.46335475,93.56467522,76.52489715,48.7566948,43.63042035,50.97495006,109.2425027,66.97297463,9.182795499,10.25568633,15.79541631,17.44014094,44.82760446,16.00698534,144.3554566,57.09604547,40.03333327,69.57388997,41.32810263,99.78210126,80.35875589,43.03110153,74.22840335,66.91900292,44.68672255,70.32813645,72.53390481,15.80312219,14.30370973,13.74873813,45.21101694,27.27049157,42.67850207,66.14963374,53.65571559,48.7450114,40.61585338,31.60526334,54.32803005,37.73447814,9.684439227,13.66607675,29.24309917,36.20848959,39.81034011,46.65213137,72.02727053,42.77666375,41.42246381,43.23325878,37.33463901,79.54401619,53.73285779,16.09537216,10.07115081,20.30840232,632.4167978,37.77135835,509.5273496,41.5340432,26.63014409,19.60462125,10.34029227,23.88608646,34.20102553,136.7153377,25.88275611,33.45700732,136.8268709,95.63428,17.94599571,53.55055314,48.79841002,71.08289089,100.1959657,65.01142321,71.57646086,57.43288801,17.39679521,15.23495521,16.67684185,17.04748857,16.73611961,48.40730323,40.17358049,39.28601555,166.5774107,52.7409264,41.7284924
