Bin,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
10_bin.18,1169.066713,17.24969133,22.62074403,215.7507049,24.53899159,18.16066978,531.6278402,60.51257455,60.51864757,3241.30487,10.36449569,193.333901,118.8273109,54.99897726,37.15087196,8.407873505,30.31865444,12.71901401,15.00996302,41.5763756,430.1407683,12.34039603,15.66015733,99.03915476,9.785720134,11.24912717,13.67001363,0.746497429,1.022980875,1.965155233,14.07916639,213.0840024,59.17481823,26.01508014,10107.54073,14302.90435,16419.02684,5205.87603,236.5004432,257.3085,38.9290571,100.1647249,62.28003369,183.7241965,171.8590075,50.24263394,17.10564086,545.0372299,82.75080552,2.555155484,72.5681589,224.9617325,14.53973103,12.19124429,673.603657,187.3927624,11.26342396,456.9426085,13.20474798,6.61209644,500.4776069,61.92341314,56.18944733,535.3991098,24.18119421,9.496999748,3.745487112,17.69253628,307.5170676,6.357985043,24.9849543,531.6659234,22.12305321,294.2842194,416.4029084,20.38638215,143.4550025,23.98248372,17.43609534,9.703122472,13.04845278,11.2192128
10_bin.20,226.0429845,14.75931161,1602.161207,102.8529224,242.4846475,664.8017434,112.3037966,472.3875441,562.8308331,1221.041497,28.93592407,16.89298637,15.03197349,61.56010425,7.999305293,8.776713419,5.863364128,13.51159352,7.471153519,28.78528362,27.4964502,2.177716947,40.90991772,7.06360338,2.425209451,1.669347709,2.881844566,1.26802303,5.24510194,4.879580367,63.50701412,1.860675763,3.070996664,36.67480256,22.13376904,31.01767381,40.88442806,15.07598482,7.389643478,11.91804169,7.821867613,5.069244662,33.6350702,4.069059385,4.975774102,4.658732105,11.08291522,5.836629387,3.200877861,11.7377455,29.36915783,1.213647672,1.055899131,2.438248858,3.926664174,2.037167305,3.867693248,9.593981282,2.945762038,19.89232404,13.59156117,5.15571376,266.9684655,9.90402723,2.773902578,0.655258943,0.848675328,8.649975207,5.218560126,3.087763155,40.50134979,8.865124665,3.125552771,105.8834948,15.41408331,3.317024174,2.657337065,2.354016845,5.196640181,1.819898551,1.47321241,2.661265555
10_bin.25,293.4301449,609.4111632,81.65207887,149.6070675,281.0362959,3083.451154,1133.366943,577.6664417,36.18453257,1483.994797,1193.077719,671.1385391,48.35577827,33.62467497,76.46549043,69.91192924,123.5946539,104.0260605,86.89927721,38.36617372,1240.847628,104.4699213,98.51776104,545.2730041,1507.934606,1893.789611,1116.527289,192.115715,1405.12933,757.9004195,99.52834097,284.8152507,515.2298502,61.0511375,951.6937604,893.0700915,890.2356026,675.7181215,872.7583023,1804.620446,1614.799853,1917.128432,67.74288736,83.85961479,120.4426751,98.37919016,77.04871996,188.9053797,179.4999202,379.1554157,86.89690365,573.3028873,147.6780525,1387.248709,1005.849309,397.4606616,378.0916674,154.6866982,136.0282393,36.2760128,151.237321,134.1895955,47.47157776,63.81877252,163.5898995,291.1647369,657.9496923,75.69055461,229.6166455,367.4438155,38.8320374,117.9037425,1140.436067,184.234013,356.7403863,603.2787275,267.2477707,260.1188614,71.42449812,52.94823655,75.81571982,35.00766817
10_bin.29,524.2661255,1207.437733,676.6466755,489.4777891,1178.536861,966.0335336,2189.68582,4633.445718,222.6248145,2441.584622,1985.313004,1027.940972,613.9740713,559.7566046,861.0662035,833.720713,1046.389039,592.6513273,867.7169736,178.8267101,1269.866144,3945.62386,974.8467443,896.0738541,2041.953601,1963.731486,1350.053117,1419.193872,1372.347443,1282.022309,312.8033573,1835.241644,956.3147758,724.8059745,1143.877382,1355.221074,1409.930503,3143.118547,3247.174974,4795.442907,2880.052364,5172.914598,694.342709,1258.695703,1763.082624,1039.459615,244.6124977,511.8041769,1456.620685,2071.820447,440.5960617,534.4176159,792.5790058,791.320263,519.8404742,702.6496277,664.596797,579.1293701,893.9421029,149.9532093,530.845579,1146.75454,142.8056999,1188.984124,1078.455131,2160.414265,2355.00614,188.859973,262.2082605,595.6996891,60.94358512,418.7382454,765.5406635,838.6528351,320.1433245,731.2787357,742.1180241,1055.566643,312.7068461,281.3184765,1582.423751,72.30417989
10_bin.30,778.886219,433.4582128,54.78647406,272.6426607,348.0932589,484.5499647,3055.871491,1222.693874,27.56788443,2331.579481,716.6659589,1197.572417,90.86578908,50.77167396,74.8918566,66.03072742,146.1622784,73.08715323,70.29456603,30.77390425,1717.502397,295.9275362,53.27730654,1543.44381,433.0211474,448.5518323,275.5321947,170.5490975,204.484577,186.1901314,50.2164666,1039.79543,229.6191422,45.79032277,5010.126724,4771.300883,4601.528215,3843.488732,2592.904859,2117.129005,1480.705709,1589.834924,54.51472727,649.5698437,369.3315636,160.9715991,22.60584693,1767.621585,789.7022951,310.5654607,48.70892801,1475.96548,491.8272563,799.5413743,547.8880755,331.8452337,160.8982305,276.4834606,161.5221605,17.60352142,247.5316812,200.7985966,24.7337826,608.2413721,236.2239355,443.3550088,825.5687273,38.65662142,729.3547421,347.8224842,37.1764079,558.4062313,729.0962298,361.4418064,711.6488954,366.4383591,425.235729,179.032727,23.93189557,567.5110377,385.8469578,34.01454283
10_bin.34,3224.81684,65.01415776,803.3974247,816.4159858,124.0760131,13.70369912,497.3630809,23.97310263,340.334022,3697.13835,22.80462161,428.1023908,555.5383731,303.6612868,298.9904273,139.7567967,224.463499,74.69118319,134.6933964,552.4530154,336.7818823,23.62822887,976.6881977,54.89163364,10.62241739,3.044662582,6.984991289,3.323447458,2.799247666,4.77133029,353.2548667,62.42786951,4.434102233,839.4866246,187.3440461,195.9097698,291.7618538,647.0093898,69.2460557,18.18006359,25.06486945,5.313278322,762.4270247,2062.630863,361.2167106,125.1462249,720.1694811,62.96845989,67.83795982,6.764317865,999.6592209,49.60178035,20.1676734,10.37851477,146.3960129,119.0477966,19.557599,1553.438469,100.4800568,820.5853062,1368.065089,475.3207657,697.8411098,942.8133066,29.62849565,19.84498514,6.12177803,351.6260723,16.77742695,26.87757474,251.6967329,228.2588434,18.3992501,549.842531,1481.168919,63.92736857,2883.087119,129.5309014,993.7499852,361.5111349,20.11987235,366.3468679
11_bin.10,241.6393522,1984.649665,131.6779614,273.2995115,1212.616922,3242.713572,1468.28686,2044.306874,36.41359124,1036.612867,2376.951656,510.7377076,121.9553093,116.0042479,267.7537959,347.0615941,667.4954961,439.7306596,337.4003857,41.39882018,411.1645779,1680.290101,269.6246818,345.0384367,1829.626514,2607.606485,1608.979888,1091.951897,3466.60319,2665.574862,184.7687635,818.521524,1765.486315,145.3283369,694.5665352,690.1741364,670.894895,5355.670469,11400.99359,15472.89052,9202.587174,10801.69516,148.6001254,243.4653866,710.6674408,391.0633455,37.64891052,238.2297709,641.1786122,1643.866125,103.4486948,334.699755,304.1939807,2028.776239,270.8027064,634.0117358,737.7871395,322.6203706,808.7709098,46.28036472,287.5574947,714.4894691,24.80237324,285.4557147,972.3232061,912.409784,3033.640879,119.8564643,178.3942832,424.3569045,52.93909538,156.0938299,1266.19073,310.7059651,137.9980472,790.6542755,229.1592727,678.8414819,70.21325116,113.4193211,766.6344833,49.26832732
11_bin.11,1143.960874,2440.856735,90.77654594,880.0809409,2328.046301,306.1641711,9307.141412,17294.22687,75.79147113,2758.92272,3511.775173,808.3321491,353.5297469,147.1013478,852.3849903,1304.787963,2776.703648,2225.365114,1266.143056,139.5727593,1386.676425,1318.026887,83.29455877,252.7282936,112.3599539,224.498812,185.7664861,93.06675481,61.8810431,49.52857342,83.1297073,406.5063758,183.2494981,23.63574816,6136.371725,6690.425738,6552.461362,13045.70994,24756.27714,9111.847872,1208.196494,1314.731343,148.1448876,2754.753204,15249.91276,32790.95731,41.55405682,693.5951493,544.8130128,1659.311127,159.0982232,2034.340501,192.5643245,8974.708951,552.9989717,732.860952,961.2806434,709.889615,1008.275203,62.13387887,1008.056568,1613.080231,37.82087556,788.121449,1552.541212,648.808472,472.9950492,85.32199448,2266.842537,2666.423837,209.4302905,463.5711374,3354.719277,1696.341823,1554.170746,4084.088032,785.9022872,1594.13421,76.42577589,482.6695295,1748.686294,217.719454
11_bin.15,199.7684614,1113.433523,129.9324112,209.8824246,595.9337055,2555.829025,802.1536411,2521.493414,34.89776182,710.480588,1986.869727,247.0943169,78.77867589,84.10572183,152.5113452,180.33757,377.5331579,249.398352,166.7816625,42.91869452,323.0502014,427.4979351,220.7793481,230.1061743,1033.951671,1406.539264,856.4113553,456.253093,2093.660558,1263.161815,149.999949,445.5659159,1920.487454,118.6514558,559.6998129,543.7361146,542.1356993,2461.442194,4926.567011,14016.86943,12721.43896,15108.85598,137.9545644,142.6390272,518.0259495,563.0946093,56.33127712,162.4727037,281.1462305,1312.608467,120.9836154,291.14194,173.5792582,5425.167538,246.2828701,507.0682515,449.8247771,247.9875162,475.7178219,51.78038757,207.1787751,417.3307391,35.19385428,143.3418101,562.418798,563.471632,1860.828155,121.2174287,150.6920201,367.373639,58.49434809,144.2817156,2093.094785,275.9016682,172.2167049,813.7281736,226.1105449,526.0927774,91.08772497,78.55294785,316.5133726,35.13956763
11_bin.20,26.67799734,206.2847588,8.648407926,53.66966871,61.25484723,231.2989493,215.9461177,63.01417911,13.13718833,100.3076614,774.0462104,230.2838696,52.34086286,44.89748376,45.28131341,49.88559843,46.13708284,52.80089201,63.62561916,9.55248124,38.98639283,168.1560436,17.63425788,85.94360586,1244.811507,1131.390925,461.0522778,489.9681892,3608.816131,3836.066284,67.93719662,322.9517784,273.9361097,43.46614087,5.096131227,4.374604195,4.458784174,37.368159,42.33119044,75.81759853,43.33721744,163.4803672,54.61978215,71.47980987,25.10150023,13.12714928,8.901166816,139.4618736,931.5587116,2213.277961,21.04190473,111.9832707,301.1635502,8.859396375,146.5082033,387.2215658,524.1765232,67.9638674,67.28052253,4.48708761,24.26511143,41.88821544,11.48207212,24.96202621,68.74454215,284.3908912,161.5764667,16.95970933,126.0014027,21.55820094,10.67265299,111.4541831,792.7305308,60.29476788,58.87309428,295.2474339,33.09311624,143.1826997,15.44339873,4.666868561,239.0392365,3.832843102
11_bin.34,8.493829139,150.6527255,10.43362975,8.948043138,24.93478178,17.60206279,57.7431705,94.50668205,19.80683779,28.70827903,2489.486318,8.075067589,3.933805928,4.359406524,7.461647068,10.77180205,20.75377806,20.19190652,13.13492579,8.181753448,7.742682726,12.35249446,15.85522655,28.1800598,11.44698861,10.68003136,8.570541459,8.64096339,15.18661608,8.601717609,11.66692042,27.11898298,42.0397794,15.46565788,37.6670569,32.12986132,27.06744275,95.15618359,187.3051658,433.8975177,225.3104959,464.8175674,20.58200157,3.736136345,9.873627805,22.02560327,11.788775,25.05744045,24.92849578,56.90924423,14.23336652,19.80673001,6.514897639,47.02884185,12.27861654,20.77111762,10.66080887,8.495483425,16.38935559,11.25435711,12.33483671,10.45246528,9.122554315,3.182860301,21.36709015,32.74592745,77.82918537,9.513664108,15.00945681,39.10230978,19.49811603,11.23237866,3128.629487,75.32760974,11.93250441,39.96570245,11.06193802,17.9774917,12.29806389,1.603672981,20.07778056,6.641525699
