unique_id,1,10,11,12,13,14,15,16,17,18,19,2,20,21,22,23,24,25,26,27,28,29,3,30,32,33,34,35,36,37,38,39,4,40,41,42,43,44,45,46,47,48,49,5,50,51,52,53,54,56,57,58,59,6,61,62,63,64,65,66,67,68,69,7,70,71,72,73,74,76,77,78,79,8,80,81,82,83
Transporters_K16916_Putative peptide transport system,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transporters_K16917_Putative peptide transport system,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transporters_K02028_Putative polar amino acid transport system,7,6,5,7,7,3,6,6,4,5,4,9,20,11,3,30,8,0,1,2,5,8,11,10,0,5,23,25,21,20,15,7,4,13,13,12,18,6,3,2,10,2,0,7,5,14,9,0,5,10,1,3,1,17,15,7,3,9,7,3,10,2,10,2,4,2,7,0,4,9,14,7,7,2,12,1,3,11
Transporters_K02029_Putative polar amino acid transport system,6,3,3,5,4,3,2,4,5,4,1,5,15,9,1,26,8,0,0,1,4,6,10,11,0,6,18,15,12,12,8,1,2,7,8,8,12,1,1,3,11,0,1,7,1,16,6,1,2,7,1,2,0,16,15,4,0,7,2,1,7,2,7,2,2,2,4,0,3,8,10,2,1,2,11,1,1,9
Transporters_K02030_Putative polar amino acid transport system,2,3,5,5,2,0,3,3,3,1,1,4,6,9,0,19,7,0,0,1,3,5,6,7,0,5,11,20,18,13,8,8,0,19,17,11,11,1,1,2,6,2,0,4,4,7,8,0,5,8,0,3,0,12,8,0,1,6,1,0,6,1,2,3,3,2,4,0,6,4,9,0,3,2,6,0,1,5
Transporters_K02056_Putative simple sugar transport system,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transporters_K02057_Putative simple sugar transport system,0,1,2,1,0,0,0,1,0,0,0,2,1,0,0,1,1,0,0,0,1,2,2,2,0,2,1,4,1,1,2,1,0,3,1,3,1,0,0,0,0,1,0,0,3,0,2,1,2,4,0,1,0,1,1,0,0,1,0,0,1,1,1,1,2,1,1,0,3,1,2,0,2,1,0,0,0,1
Transporters_K02058_Putative simple sugar transport system,0,2,3,1,0,0,1,1,0,0,1,1,1,0,0,1,1,0,0,0,2,2,2,2,0,2,0,5,1,2,3,2,0,5,4,6,1,0,0,0,0,1,0,0,4,0,4,1,3,3,0,2,0,1,1,0,0,1,0,0,1,1,1,2,3,2,1,0,5,1,2,0,2,2,0,0,0,1
Transporters_K05813_Putative sn-glycerol-phosphate transport system,1,3,3,4,0,0,0,0,0,0,0,1,0,6,0,3,5,0,0,0,2,4,1,3,0,2,1,6,3,7,5,1,0,3,2,3,1,0,0,0,0,2,0,0,1,0,6,0,4,6,0,1,0,5,0,0,0,0,0,0,3,2,0,2,3,1,0,0,2,1,4,0,1,3,0,0,0,0
Transporters_K05814_Putative sn-glycerol-phosphate transport system,0,2,2,2,0,0,0,0,0,0,0,1,0,2,0,1,2,0,0,0,1,2,0,1,0,1,0,2,2,2,2,1,0,3,1,2,0,0,0,0,0,1,0,0,1,0,2,0,2,3,0,1,0,2,0,0,0,0,0,0,2,1,0,1,2,1,0,0,2,0,1,0,0,2,0,0,0,0
Transporters_K05815_Putative sn-glycerol-phosphate transport system,0,2,2,3,0,0,0,0,0,0,0,1,0,3,0,2,4,0,0,0,1,2,0,1,0,1,0,5,3,5,4,1,0,4,1,3,0,0,0,0,0,1,0,0,1,0,3,0,3,4,0,1,0,2,0,0,0,0,0,0,2,2,0,1,2,1,0,0,2,1,3,0,0,3,0,0,0,0
Transporters_K05816_Putative sn-glycerol-phosphate transport system,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transporters_K10111_Putative sorbitol/mannitol transport system,0,2,3,0,0,0,1,1,1,0,0,2,1,3,0,3,2,0,0,0,0,1,1,1,0,4,1,3,4,2,2,1,0,4,5,6,3,0,0,0,0,0,0,1,0,1,4,0,1,4,0,0,0,4,0,0,0,0,0,0,0,1,0,2,1,0,1,0,2,0,4,0,2,1,0,0,0,1
Transporters_K10112_Putative sorbitol/mannitol transport system,1,8,7,7,0,0,0,0,0,0,0,1,0,9,0,6,9,0,0,0,5,7,3,6,0,6,5,17,15,15,10,9,0,12,10,13,5,0,0,0,4,2,0,0,7,3,11,0,9,10,0,4,0,11,4,0,0,2,0,0,6,4,2,5,8,4,0,0,9,2,6,0,2,9,4,0,0,3
Transporters_K10227_Putative sorbitol/mannitol transport system,0,2,3,2,0,0,0,0,0,0,0,1,0,2,0,1,3,0,0,0,1,2,0,1,0,4,0,3,4,4,3,1,0,1,1,4,0,0,0,0,0,0,0,0,1,0,2,0,2,3,0,1,0,3,0,0,0,0,0,0,2,3,0,0,1,1,0,0,2,0,4,0,0,2,0,0,0,0
Transporters_K10228_Putative sorbitol/mannitol transport system,0,2,3,2,0,0,0,0,0,0,0,2,0,2,0,1,3,0,0,0,1,3,0,1,0,4,0,3,4,4,2,1,0,1,1,3,0,0,0,0,0,1,0,0,1,0,3,0,2,3,0,1,0,2,0,0,0,0,0,0,2,3,0,0,1,1,0,0,2,0,4,0,0,2,0,0,0,0
Transporters_K10229_Putative sorbitol/mannitol transport system,0,2,3,2,0,0,0,0,0,0,0,2,0,2,0,1,3,0,0,0,1,3,0,1,0,4,0,3,3,4,2,1,0,1,1,4,0,0,0,0,0,1,0,0,1,0,3,0,2,3,0,1,0,3,0,0,0,0,0,0,1,3,0,0,1,1,0,0,2,0,4,0,0,2,0,0,0,0
Transporters_K02052_Putative spermidine/putrescine transport system,2,2,3,2,0,0,1,1,1,1,0,1,3,3,0,5,2,0,0,1,2,3,1,2,0,3,7,4,4,4,4,3,0,5,5,6,6,0,1,0,3,1,0,0,2,2,3,0,3,3,0,0,0,3,1,0,0,1,0,0,1,1,1,0,2,1,0,0,2,1,2,0,2,2,1,0,0,1
Transporters_K02053_Putative spermidine/putrescine transport system,2,5,4,2,1,0,2,1,2,1,3,1,5,4,0,7,5,1,1,1,3,4,1,3,0,4,5,12,6,8,8,5,0,8,7,8,6,0,2,0,5,1,0,1,4,3,7,0,7,6,0,2,0,8,2,0,0,4,0,0,2,2,3,1,2,2,3,0,3,4,3,0,3,5,6,0,0,6
Transporters_K02054_Putative spermidine/putrescine transport system,2,4,4,3,1,0,1,1,1,0,1,1,3,6,0,4,5,0,1,1,3,5,1,2,0,4,6,9,5,8,9,5,0,12,9,10,5,0,2,0,3,1,0,0,4,2,5,0,4,6,0,1,0,6,2,0,0,2,0,0,2,2,2,1,3,2,2,0,3,5,2,0,4,5,3,0,0,4
Transporters_K02055_Putative spermidine/putrescine transport system,2,3,4,3,1,0,1,1,1,0,1,1,3,5,0,2,4,0,1,1,3,5,1,2,0,4,4,10,6,6,7,5,0,10,7,7,3,0,0,0,3,1,0,1,4,2,4,0,6,4,0,1,0,7,1,0,0,2,0,0,1,2,2,2,3,2,1,0,3,2,1,0,3,5,1,0,0,1
Transporters_K05777_Putative thiamine transport system,0,0,0,2,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Transporters_K05778_Putative thiamine transport system,0,0,0,2,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Transporters_K05779_Putative thiamine transport system,0,0,0,2,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Transporters_K17205_Putative xylitol transport system,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transporters_K17206_Putative xylitol transport system,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transporters_K17207_Putative xylitol transport system,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transporters_K02074_Putative zinc/manganese transport system,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Transporters_K02075_Putative zinc/manganese transport system,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
Transporters_K02077_Putative zinc/manganese transport system,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Transporters_K11073_Putrescine transport system,3,2,2,4,1,0,1,1,0,0,0,2,3,2,1,3,2,3,3,2,3,4,1,3,1,3,3,3,4,3,4,1,0,5,4,4,2,2,0,0,1,1,0,1,4,1,2,0,4,3,1,2,0,4,4,0,0,3,2,0,4,4,0,2,3,2,0,0,4,4,2,2,1,4,1,0,0,0
Transporters_K11074_Putrescine transport system,1,3,2,3,0,0,1,1,0,0,0,2,2,3,1,3,2,3,2,1,3,3,1,3,1,3,2,4,3,3,4,1,0,5,3,5,3,1,1,0,1,1,0,1,3,1,2,0,4,2,1,1,0,5,3,0,0,1,1,0,3,4,0,2,3,2,0,0,3,3,2,1,1,3,1,0,1,1
Transporters_K11075_Putrescine transport system,2,2,2,3,0,0,1,1,0,0,0,2,2,3,1,3,2,3,3,1,3,4,1,3,1,3,3,4,3,3,5,1,0,6,4,5,3,1,1,0,1,1,0,1,4,1,2,0,4,3,1,1,0,5,3,0,0,2,1,0,3,4,0,2,3,2,0,0,4,3,2,1,1,2,1,0,1,1
Transporters_K11076_Putrescine transport system,2,2,2,3,0,0,1,1,0,0,0,2,2,2,1,3,2,4,2,2,3,4,1,3,1,3,3,3,3,2,5,1,0,5,3,5,3,1,0,0,0,1,0,1,3,1,2,0,4,3,1,2,0,5,3,0,0,2,1,0,3,4,0,2,3,2,0,0,4,3,2,1,1,4,1,0,0,0
Transporters_K12340_RTX toxin transport system,4,4,2,13,1,1,2,1,3,1,0,1,5,11,3,13,7,8,7,6,5,8,5,6,4,8,9,12,18,14,11,9,0,10,20,12,7,2,1,5,5,5,0,2,6,8,9,3,8,5,1,2,0,8,7,0,3,2,3,0,7,10,2,5,6,8,1,0,4,4,6,3,6,11,7,0,4,3
Transporters_K12530_RTX toxin transport system,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transporters_K12531_RTX toxin transport system,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transporters_K12532_RTX toxin transport system,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transporters_K10112_Raffinose/stachyose/melibiose transport system,1,8,7,7,0,0,0,0,0,0,0,1,0,9,0,6,9,0,0,0,5,7,3,6,0,6,5,17,15,15,10,9,0,12,10,13,5,0,0,0,4,2,0,0,7,3,11,0,9,10,0,4,0,11,4,0,0,2,0,0,6,4,2,5,8,4,0,0,9,2,6,0,2,9,4,0,0,3
Transporters_K10117_Raffinose/stachyose/melibiose transport system,0,0,0,2,0,0,0,0,0,0,0,0,1,2,0,1,2,0,0,0,1,1,1,1,0,1,1,2,2,2,4,0,0,1,2,2,2,0,0,0,1,1,0,0,0,0,2,0,1,2,0,0,0,2,1,0,0,0,0,0,2,1,1,0,2,0,0,0,0,1,0,0,1,1,1,0,0,1
Transporters_K10118_Raffinose/stachyose/melibiose transport system,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transporters_K10119_Raffinose/stachyose/melibiose transport system,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transporters_K10559_Rhamnose transport system,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,2,0,2,3,1,1,0,0,2,0,0,0,0,0,0,2,1,0,0,0,1,2,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1
Transporters_K10560_Rhamnose transport system,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,1,0,3,3,2,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0
Transporters_K10561_Rhamnose transport system,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,1,0,1,0,3,4,2,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
Transporters_K10562_Rhamnose transport system,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,1,0,2,4,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0
Transporters_K10439_Ribose transport system,0,1,3,1,1,0,1,3,2,2,2,3,3,0,0,8,0,0,0,0,0,1,2,0,0,0,5,4,0,3,1,2,0,2,3,3,5,0,0,5,4,2,0,0,2,10,0,0,1,0,0,0,0,1,7,0,0,3,0,0,1,0,3,1,0,1,1,0,4,3,4,3,10,2,7,0,0,3
Transporters_K10440_Ribose transport system,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,3,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,3,2,1,0,0,1,2,0,0,0,0,4,0,0,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2,0,1,0,0,2
Transporters_K10441_Ribose transport system,1,0,3,0,0,0,0,2,0,1,1,1,1,0,0,3,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,1,0,2,1,1,3,0,0,1,4,0,0,0,1,4,0,0,0,0,0,0,0,0,6,0,0,2,0,0,1,0,2,0,0,1,0,0,4,2,1,1,6,1,2,0,0,4
Transporters_K12533_S-Layer protein transport system,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transporters_K12534_S-Layer protein transport system,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transporters_K12535_S-Layer protein transport system,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transporters_K09696_Sodium transport system,0,0,1,1,1,0,0,0,0,0,0,0,4,0,1,1,2,4,2,1,2,4,0,4,1,1,3,2,2,2,1,1,0,4,5,4,3,0,0,2,3,5,1,0,3,5,2,0,0,0,2,1,0,1,7,0,0,1,0,1,2,2,3,0,2,2,0,1,2,1,3,0,2,1,2,0,0,4
Transporters_K09697_Sodium transport system,0,0,0,1,0,0,0,0,0,0,0,0,3,0,1,3,0,3,0,0,1,1,0,1,1,1,2,2,2,2,1,1,0,3,5,4,3,0,0,0,3,1,0,0,3,2,1,0,0,0,1,1,0,1,7,0,0,1,0,0,2,2,3,0,2,2,0,0,1,0,2,0,2,1,3,0,0,3
Transporters_K11069_Spermidine/putrescine transport system,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transporters_K11070_Spermidine/putrescine transport system,3,0,1,0,0,1,0,0,1,2,0,0,10,4,0,7,3,0,0,0,0,0,6,1,0,0,6,2,4,2,3,3,0,5,6,3,4,0,1,2,5,0,0,2,0,6,1,1,2,2,0,0,0,2,7,0,0,3,0,0,0,0,5,1,0,0,4,0,1,4,2,0,0,1,8,0,1,4
Transporters_K11071_Spermidine/putrescine transport system,6,1,1,1,1,1,1,0,3,2,1,0,10,7,0,8,3,0,0,0,0,0,4,1,0,1,6,3,4,2,4,5,0,9,8,6,5,0,3,2,5,0,0,3,0,8,2,1,2,2,0,0,0,4,7,1,1,5,0,0,0,0,5,1,0,0,3,0,1,5,3,0,1,2,9,0,1,6
Transporters_K11072_Spermidine/putrescine transport system,3,1,1,1,0,1,0,0,1,1,0,1,9,5,0,7,3,0,1,0,0,1,6,1,0,1,5,1,4,2,3,5,0,8,5,7,6,0,1,1,5,0,0,0,0,6,2,1,2,2,0,0,0,4,7,0,0,6,0,0,0,1,5,1,0,0,3,0,2,4,1,0,0,2,9,0,1,6
Transporters_K02045_Sulfate/thiosulfate transport system,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transporters_K02046_Sulfate/thiosulfate transport system,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transporters_K02047_Sulfate/thiosulfate transport system,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transporters_K02048_Sulfate/thiosulfate transport system,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transporters_K23163_Sulfate/thiosulfate transport system,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transporters_K15553_Sulfonate transport system,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transporters_K15554_Sulfonate transport system,3,2,1,1,2,0,0,0,0,1,1,0,1,2,0,5,1,0,0,0,1,1,1,1,0,0,4,4,3,3,1,0,0,1,0,1,2,2,2,1,1,0,0,2,1,4,0,0,0,1,0,0,1,0,2,3,0,2,1,0,0,0,1,2,0,0,2,1,0,4,3,2,3,0,1,1,0,2
Transporters_K15555_Sulfonate transport system,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Transporters_K10831_Taurine transport system,0,3,1,4,0,0,1,1,0,0,0,2,3,3,0,2,3,1,1,1,1,3,3,3,0,2,2,3,4,4,3,1,0,2,2,2,2,0,0,0,1,0,0,1,0,2,3,0,2,3,0,0,0,6,3,0,0,3,0,0,2,2,3,1,1,0,2,0,1,1,2,0,1,1,3,0,0,2
Transporters_K15551_Taurine transport system,0,1,1,3,0,0,1,1,0,0,0,2,0,3,0,1,3,0,0,0,0,1,1,1,0,1,1,4,2,3,3,1,0,2,2,2,1,0,0,0,0,0,0,1,0,1,3,0,1,2,0,0,0,4,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,1,1,0,1,1,0,0,0,0
Transporters_K15552_Taurine transport system,0,2,1,4,0,0,1,1,0,0,0,2,3,3,0,2,3,1,1,1,1,3,3,4,0,2,2,4,5,4,3,1,0,2,2,2,2,0,0,0,3,0,0,1,0,2,3,0,2,3,0,0,0,6,3,0,0,2,0,0,2,1,4,1,2,0,2,0,1,1,2,0,1,1,2,0,0,2
Transporters_K09692_Teichoic acid transport system,0,0,0,0,1,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0
Transporters_K09693_Teichoic acid transport system,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Transporters_K08151_Tetracycline resistance, TetA transporter",1,2,5,3,0,0,2,2,0,3,2,4,0,5,1,5,7,1,0,1,1,3,1,3,0,5,1,8,9,8,3,5,0,13,10,11,2,1,0,2,2,2,0,3,6,2,2,0,5,5,1,2,0,2,4,0,1,0,1,1,1,3,2,3,3,4,1,0,5,2,6,2,4,4,2,0,3,1
"Transporters_K18476_Tetracycline resistance, TetA transporter",0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,4,1,0,0,0,0,0,5,0,0,0,5,0,0,7,3,0,0,0,0,0,1,0,0,0,2,1,0,0,0,4,1,0,0,0,0,0,0,0,5,0,0,1,3,0,0,0,5,0,0,0,2,0,0,0,0,0,0,0,5,0,0,3
"Transporters_K18216_Tetracycline resistance, TetAB(46) transporter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Transporters_K18217_Tetracycline resistance, TetAB(46) transporter",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transporters_K02062_Thiamine transport system,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Transporters_K02063_Thiamine transport system,4,3,1,2,1,0,1,1,2,1,1,1,7,6,0,10,4,0,0,0,1,1,4,1,0,0,7,5,6,6,6,5,0,5,3,6,4,0,1,2,5,2,0,1,2,6,4,1,2,3,0,1,0,5,6,2,0,5,2,0,2,1,4,2,2,1,3,0,1,4,5,2,2,3,7,0,0,5
